FECHA_ADMINISTRACION,GRUPO_ETARIO,GENERO,VACUNA,TIPO_EFECTOR,DOSIS_1,DOSIS_2,ID_CARGA,DOSIS_3
10MAY2021:00:00:00,51 a 60,M,Sputnik,Privado,69,1,,0
10MAY2021:00:00:00,51 a 60,M,Sputnik,Público,27,0,,0
10MAY2021:00:00:00,51 a 60,M,Sputnik,Público nacional,1,1,,0
10MAY2021:00:00:00,61 a 70,F,AstraZeneca,Privado,9,0,,0
10MAY2021:00:00:00,61 a 70,F,AstraZeneca,Público,8,0,,0
10MAY2021:00:00:00,61 a 70,F,Sinopharm,Privado,0,19,,0
10MAY2021:00:00:00,61 a 70,F,Sinopharm,Público,0,6,,0
10MAY2021:00:00:00,61 a 70,F,Sputnik,Privado,89,0,,0
10MAY2021:00:00:00,61 a 70,F,Sputnik,Público,1260,0,,0
10MAY2021:00:00:00,61 a 70,F,Sputnik,Público nacional,28,2,,0
10MAY2021:00:00:00,61 a 70,M,AstraZeneca,Privado,3,0,,0
10MAY2021:00:00:00,61 a 70,M,AstraZeneca,Público,9,0,,0
10MAY2021:00:00:00,61 a 70,M,Sinopharm,Privado,0,11,,0
10MAY2021:00:00:00,61 a 70,M,Sinopharm,Público,0,3,,0
10MAY2021:00:00:00,61 a 70,M,Sputnik,Privado,82,0,,0
10MAY2021:00:00:00,61 a 70,M,Sputnik,Público,208,0,,0
10MAY2021:00:00:00,61 a 70,M,Sputnik,Público nacional,3,0,,0
10MAY2021:00:00:00,71 a 80,F,AstraZeneca,Privado,3,0,,0
10MAY2021:00:00:00,71 a 80,F,AstraZeneca,Público,2,0,,0
10MAY2021:00:00:00,71 a 80,F,Sinopharm,Privado,0,427,,0
10MAY2021:00:00:00,71 a 80,F,Sinopharm,Público,0,16,,0
10MAY2021:00:00:00,71 a 80,F,Sputnik,Privado,3,0,,0
10MAY2021:00:00:00,71 a 80,F,Sputnik,Público,12,0,,0
10MAY2021:00:00:00,71 a 80,F,Sputnik,Público nacional,1,0,,0
10MAY2021:00:00:00,71 a 80,M,AstraZeneca,Privado,2,0,,0
10MAY2021:00:00:00,71 a 80,M,Sinopharm,Privado,0,184,,0
10MAY2021:00:00:00,71 a 80,M,Sinopharm,Público,0,8,,0
10MAY2021:00:00:00,71 a 80,M,Sputnik,Privado,1,0,,0
10MAY2021:00:00:00,71 a 80,M,Sputnik,Público,3,0,,0
10MAY2021:00:00:00,81 a 90,F,AstraZeneca,Privado,1,0,,0
10MAY2021:00:00:00,81 a 90,F,Sinopharm,Privado,0,92,,0
10MAY2021:00:00:00,81 a 90,F,Sinopharm,Público,0,71,,0
10MAY2021:00:00:00,81 a 90,F,Sputnik,Público,6,0,,0
10MAY2021:00:00:00,81 a 90,M,AstraZeneca,Privado,1,1,,0
10MAY2021:00:00:00,81 a 90,M,Sinopharm,Privado,0,37,,0
10MAY2021:00:00:00,81 a 90,M,Sinopharm,Público,0,24,,0
10MAY2021:00:00:00,81 a 90,M,Sputnik,Público,1,0,,0
10MAY2021:00:00:00,91 o mas,F,AstraZeneca,Privado,1,0,,0
10MAY2021:00:00:00,91 o mas,F,Sinopharm,Privado,0,25,,0
10MAY2021:00:00:00,91 o mas,F,Sinopharm,Público,0,49,,0
10MAY2021:00:00:00,91 o mas,M,AstraZeneca,Privado,1,0,,0
10MAY2021:00:00:00,91 o mas,M,AstraZeneca,Público,1,0,,0
10MAY2021:00:00:00,91 o mas,M,Sinopharm,Privado,0,6,,0
10MAY2021:00:00:00,91 o mas,M,Sinopharm,Público,0,8,,0
11MAY2021:00:00:00,30 o menos,F,AstraZeneca,Privado,1,0,,0
11MAY2021:00:00:00,30 o menos,F,AstraZeneca,Público,24,0,,0
11MAY2021:00:00:00,30 o menos,F,Sputnik,Público,6,1,,0
11MAY2021:00:00:00,30 o menos,F,Sputnik,Público nacional,0,4,,0
11MAY2021:00:00:00,30 o menos,M,AstraZeneca,Público,15,0,,0
11MAY2021:00:00:00,30 o menos,M,Sputnik,Privado,1,0,,0
11MAY2021:00:00:00,30 o menos,M,Sputnik,Público,1,0,,0
11MAY2021:00:00:00,30 o menos,M,Sputnik,Público nacional,0,4,,0
11MAY2021:00:00:00,31 a 40,F,AstraZeneca,Público,41,0,,0
11MAY2021:00:00:00,31 a 40,F,Sputnik,Privado,5,0,,0
11MAY2021:00:00:00,31 a 40,F,Sputnik,Público,1,3,,0
11MAY2021:00:00:00,31 a 40,F,Sputnik,Público nacional,1,10,,0
11MAY2021:00:00:00,31 a 40,M,AstraZeneca,Público,18,0,,0
11MAY2021:00:00:00,31 a 40,M,Sputnik,Privado,7,0,,0
11MAY2021:00:00:00,31 a 40,M,Sputnik,Público,2,0,,0
05MAY2021:00:00:00,91 o mas,F,Sinopharm,Privado,1,10,,0
05MAY2021:00:00:00,91 o mas,F,Sinopharm,Público,0,84,,0
05MAY2021:00:00:00,91 o mas,F,Sputnik,Público,4,7,,0
05MAY2021:00:00:00,91 o mas,M,AstraZeneca,Público,2,1,,0
05MAY2021:00:00:00,91 o mas,M,Sinopharm,Privado,0,3,,0
05MAY2021:00:00:00,91 o mas,M,Sinopharm,Público,0,31,,0
05MAY2021:00:00:00,91 o mas,M,Sputnik,Público,0,1,,0
06MAY2021:00:00:00,30 o menos,F,AstraZeneca,Privado,11,0,,0
06MAY2021:00:00:00,30 o menos,F,AstraZeneca,Público,20,0,,0
06MAY2021:00:00:00,30 o menos,F,AstraZeneca,Público nacional,62,0,,0
06MAY2021:00:00:00,30 o menos,F,Sinopharm,Público,0,1,,0
06MAY2021:00:00:00,30 o menos,F,Sputnik,Privado,1,0,,0
06MAY2021:00:00:00,30 o menos,F,Sputnik,Público,5,0,,0
06MAY2021:00:00:00,30 o menos,F,Sputnik,Público nacional,1,0,,0
06MAY2021:00:00:00,30 o menos,M,AstraZeneca,Privado,8,1,,0
06MAY2021:00:00:00,30 o menos,M,AstraZeneca,Público,11,0,,0
06MAY2021:00:00:00,30 o menos,M,AstraZeneca,Público nacional,87,0,,0
06MAY2021:00:00:00,30 o menos,M,Sputnik,Privado,1,0,,0
06MAY2021:00:00:00,30 o menos,M,Sputnik,Público,1,0,,0
06MAY2021:00:00:00,30 o menos,M,Sputnik,Público nacional,1,0,,0
06MAY2021:00:00:00,31 a 40,F,AstraZeneca,Privado,10,0,,0
06MAY2021:00:00:00,31 a 40,F,AstraZeneca,Público,62,2,,0
06MAY2021:00:00:00,31 a 40,F,AstraZeneca,Público nacional,31,0,,0
06MAY2021:00:00:00,31 a 40,F,Sinopharm,Público,0,3,,0
06MAY2021:00:00:00,31 a 40,F,Sputnik,Privado,1,0,,0
06MAY2021:00:00:00,31 a 40,F,Sputnik,Público,6,0,,0
06MAY2021:00:00:00,31 a 40,F,Sputnik,Público nacional,3,0,,0
06MAY2021:00:00:00,31 a 40,M,AstraZeneca,Privado,4,0,,0
06MAY2021:00:00:00,31 a 40,M,AstraZeneca,Público,35,0,,0
06MAY2021:00:00:00,31 a 40,M,AstraZeneca,Público nacional,112,0,,0
06MAY2021:00:00:00,31 a 40,M,Sputnik,Público,3,0,,0
06MAY2021:00:00:00,31 a 40,M,Sputnik,Público nacional,2,0,,0
06MAY2021:00:00:00,41 a 50,F,AstraZeneca,Privado,7,0,,0
06MAY2021:00:00:00,41 a 50,F,AstraZeneca,Público,19,1,,0
06MAY2021:00:00:00,41 a 50,F,AstraZeneca,Público nacional,24,0,,0
06MAY2021:00:00:00,41 a 50,F,Sinopharm,Público,1,4,,0
06MAY2021:00:00:00,41 a 50,F,Sputnik,Público,1,0,,0
01MAY2021:00:00:00,30 o menos,M,Sinopharm,Público,0,15,,0
01MAY2021:00:00:00,31 a 40,F,Sinopharm,Público,0,107,,0
01MAY2021:00:00:00,31 a 40,M,Sinopharm,Público,0,58,,0
01MAY2021:00:00:00,31 a 40,M,Sputnik,Público,2,0,,0
01MAY2021:00:00:00,41 a 50,F,Sinopharm,Privado,0,1,,0
01MAY2021:00:00:00,41 a 50,F,Sinopharm,Público,0,59,,0
01MAY2021:00:00:00,41 a 50,M,Sinopharm,Público,0,22,,0
01MAY2021:00:00:00,41 a 50,M,Sputnik,Público,1,0,,0
01MAY2021:00:00:00,51 a 60,F,AstraZeneca,Público,1,0,,0
01MAY2021:00:00:00,51 a 60,F,Sinopharm,Público,0,39,,0
01MAY2021:00:00:00,51 a 60,F,Sputnik,Público,5,0,,0
01MAY2021:00:00:00,51 a 60,M,Sinopharm,Público,0,23,,0
01MAY2021:00:00:00,61 a 70,F,AstraZeneca,Público,3,0,,0
01MAY2021:00:00:00,61 a 70,F,Sinopharm,Público,0,12,,0
01MAY2021:00:00:00,61 a 70,F,Sputnik,Público,578,0,,0
01MAY2021:00:00:00,61 a 70,M,AstraZeneca,Público,4,0,,0
01MAY2021:00:00:00,61 a 70,M,Sinopharm,Público,0,2,,0
01MAY2021:00:00:00,61 a 70,M,Sputnik,Público,305,0,,0
01MAY2021:00:00:00,71 a 80,F,AstraZeneca,Público,5,0,,0
01MAY2021:00:00:00,71 a 80,F,Sputnik,Público,153,0,,0
01MAY2021:00:00:00,71 a 80,M,AstraZeneca,Público,2,0,,0
01MAY2021:00:00:00,71 a 80,M,Sinopharm,Público,0,1,,0
01MAY2021:00:00:00,71 a 80,M,Sputnik,Público,88,0,,0
01MAY2021:00:00:00,81 a 90,F,AstraZeneca,Público,21,0,,0
01MAY2021:00:00:00,81 a 90,F,Sputnik,Público,38,0,,0
01MAY2021:00:00:00,81 a 90,M,AstraZeneca,Público,5,0,,0
01MAY2021:00:00:00,81 a 90,M,Sputnik,Público,11,0,,0
01MAY2021:00:00:00,91 o mas,F,AstraZeneca,Público,22,1,,0
01MAY2021:00:00:00,91 o mas,F,Sputnik,Público,7,0,,0
01MAY2021:00:00:00,91 o mas,M,AstraZeneca,Público,2,0,,0
02MAY2021:00:00:00,30 o menos,F,AstraZeneca,Público,9,0,,0
02MAY2021:00:00:00,30 o menos,F,Sinopharm,Privado,0,1,,0
02MAY2021:00:00:00,30 o menos,F,Sinopharm,Público,0,912,,0
02MAY2021:00:00:00,30 o menos,F,Sputnik,Público,21,0,,0
02MAY2021:00:00:00,30 o menos,M,AstraZeneca,Público,4,0,,0
02MAY2021:00:00:00,30 o menos,M,Sinopharm,Privado,0,2,,0
02MAY2021:00:00:00,30 o menos,M,Sinopharm,Público,1,277,,0
02MAY2021:00:00:00,30 o menos,M,Sputnik,Público,25,0,,0
02MAY2021:00:00:00,31 a 40,F,AstraZeneca,Público,2,0,,0
02MAY2021:00:00:00,31 a 40,F,Sinopharm,Privado,0,3,,0
02MAY2021:00:00:00,31 a 40,F,Sinopharm,Público,1,2116,,0
02MAY2021:00:00:00,31 a 40,F,Sputnik,Público,50,1,,0
02MAY2021:00:00:00,31 a 40,M,AstraZeneca,Público,3,0,,0
02MAY2021:00:00:00,31 a 40,M,Sinopharm,Privado,0,2,,0
02MAY2021:00:00:00,31 a 40,M,Sinopharm,Público,0,767,,0
02MAY2021:00:00:00,31 a 40,M,Sputnik,Público,46,0,,0
02MAY2021:00:00:00,41 a 50,F,AstraZeneca,Público,7,0,,0
02MAY2021:00:00:00,41 a 50,F,Sinopharm,Privado,0,2,,0
02MAY2021:00:00:00,41 a 50,F,Sinopharm,Público,0,2036,,0
02MAY2021:00:00:00,41 a 50,F,Sputnik,Público,30,0,,0
02MAY2021:00:00:00,41 a 50,M,AstraZeneca,Público,3,0,,0
02MAY2021:00:00:00,41 a 50,M,Sinopharm,Privado,0,1,,0
02MAY2021:00:00:00,41 a 50,M,Sinopharm,Público,0,794,,0
02MAY2021:00:00:00,41 a 50,M,Sputnik,Público,15,0,,0
02MAY2021:00:00:00,51 a 60,F,AstraZeneca,Público,4,0,,0
02MAY2021:00:00:00,51 a 60,F,Sinopharm,Privado,0,2,,0
02MAY2021:00:00:00,51 a 60,F,Sinopharm,Público,1,1555,,0
02MAY2021:00:00:00,51 a 60,F,Sputnik,Público,64,0,,0
02MAY2021:00:00:00,51 a 60,M,AstraZeneca,Privado,1,0,,
02MAY2021:00:00:00,51 a 60,M,AstraZeneca,Público,8,0,,0
02MAY2021:00:00:00,51 a 60,M,Sinopharm,Público,0,616,,0
02MAY2021:00:00:00,51 a 60,M,Sputnik,Público,15,0,,0
02MAY2021:00:00:00,61 a 70,F,AstraZeneca,Público,270,0,,0
02MAY2021:00:00:00,61 a 70,F,Sinopharm,Público,0,15,,0
02MAY2021:00:00:00,61 a 70,F,Sputnik,Privado,2,0,,0
02MAY2021:00:00:00,61 a 70,F,Sputnik,Público,764,0,,0
02MAY2021:00:00:00,61 a 70,M,AstraZeneca,Público,268,0,,0
02MAY2021:00:00:00,61 a 70,M,Sinopharm,Público,0,11,,0
02MAY2021:00:00:00,61 a 70,M,Sputnik,Público,214,0,,0
02MAY2021:00:00:00,71 a 80,F,AstraZeneca,Público,68,0,,0
02MAY2021:00:00:00,71 a 80,F,Sinopharm,Público,0,1670,,0
02MAY2021:00:00:00,71 a 80,F,Sputnik,Público,105,0,,0
02MAY2021:00:00:00,71 a 80,M,AstraZeneca,Público,47,0,,0
02MAY2021:00:00:00,71 a 80,M,Sinopharm,Público,0,1078,,0
02MAY2021:00:00:00,71 a 80,M,Sputnik,Público,66,0,,0
02MAY2021:00:00:00,81 a 90,F,AstraZeneca,Público,51,0,,0
02MAY2021:00:00:00,81 a 90,F,Sinopharm,Público,0,26,,0
19MAY2021:00:00:00,61 a 70,F,AstraZeneca,Público,15,0,,0
19MAY2021:00:00:00,61 a 70,F,Sinopharm,Privado,0,61,,0
19MAY2021:00:00:00,61 a 70,F,Sinopharm,Público,0,21,,0
19MAY2021:00:00:00,61 a 70,F,Sputnik,Privado,131,0,,0
19MAY2021:00:00:00,61 a 70,F,Sputnik,Público,1540,0,,0
19MAY2021:00:00:00,61 a 70,F,Sputnik,Público nacional,31,0,,0
19MAY2021:00:00:00,61 a 70,M,AstraZeneca,Privado,12,0,,0
19MAY2021:00:00:00,61 a 70,M,AstraZeneca,Público,9,0,,0
19MAY2021:00:00:00,61 a 70,M,Sinopharm,Privado,0,32,,0
19MAY2021:00:00:00,61 a 70,M,Sinopharm,Público,0,18,,0
19MAY2021:00:00:00,61 a 70,M,Sputnik,Privado,167,0,,0
19MAY2021:00:00:00,61 a 70,M,Sputnik,Público,2193,0,,0
19MAY2021:00:00:00,61 a 70,M,Sputnik,Público nacional,19,0,,0
19MAY2021:00:00:00,71 a 80,F,AstraZeneca,Privado,7,0,,0
19MAY2021:00:00:00,71 a 80,F,AstraZeneca,Público,14,0,,0
19MAY2021:00:00:00,71 a 80,F,Sinopharm,Privado,0,158,,0
19MAY2021:00:00:00,71 a 80,F,Sinopharm,Público,0,19,,0
19MAY2021:00:00:00,71 a 80,F,Sputnik,Privado,9,0,,0
19MAY2021:00:00:00,71 a 80,F,Sputnik,Público,122,0,,0
19MAY2021:00:00:00,71 a 80,F,Sputnik,Público nacional,2,0,,0
19MAY2021:00:00:00,71 a 80,M,AstraZeneca,Privado,2,0,,0
19MAY2021:00:00:00,71 a 80,M,AstraZeneca,Público,7,0,,0
19MAY2021:00:00:00,71 a 80,M,Sinopharm,Privado,0,52,,0
19MAY2021:00:00:00,71 a 80,M,Sinopharm,Público,0,10,,0
19MAY2021:00:00:00,71 a 80,M,Sputnik,Privado,2,0,,0
19MAY2021:00:00:00,71 a 80,M,Sputnik,Público,63,0,,0
19MAY2021:00:00:00,71 a 80,M,Sputnik,Público nacional,4,0,,0
19MAY2021:00:00:00,81 a 90,F,AstraZeneca,Público,15,0,,0
19MAY2021:00:00:00,81 a 90,F,Sinopharm,Privado,0,18,,0
08JUN2021:00:00:00,30 o menos,M,AstraZeneca,Privado,3,0,,0
08JUN2021:00:00:00,30 o menos,M,AstraZeneca,Público,909,0,,0
08JUN2021:00:00:00,30 o menos,M,Sputnik,Público,96,1,,0
08JUN2021:00:00:00,31 a 40,F,AstraZeneca,Privado,0,1,,0
08JUN2021:00:00:00,31 a 40,F,AstraZeneca,Público,1892,5,,0
08JUN2021:00:00:00,31 a 40,F,Sinopharm,Público,0,6,,0
08JUN2021:00:00:00,31 a 40,F,Sputnik,Público,140,2,,0
08JUN2021:00:00:00,31 a 40,F,Sputnik,Público nacional,1,0,,0
08JUN2021:00:00:00,31 a 40,M,AstraZeneca,Privado,4,0,,0
08JUN2021:00:00:00,31 a 40,M,AstraZeneca,Público,1252,1,,0
08JUN2021:00:00:00,31 a 40,M,AstraZeneca,Público nacional,2,0,,0
08JUN2021:00:00:00,31 a 40,M,Sputnik,Público,98,2,,0
08JUN2021:00:00:00,31 a 40,M,Sputnik,Público nacional,2,0,,0
08JUN2021:00:00:00,41 a 50,F,AstraZeneca,Privado,1,0,,0
08JUN2021:00:00:00,41 a 50,F,AstraZeneca,Público,1897,2,,0
08JUN2021:00:00:00,41 a 50,F,AstraZeneca,Público nacional,2,0,,0
08JUN2021:00:00:00,41 a 50,F,Sinopharm,Público,0,3,,0
08JUN2021:00:00:00,41 a 50,F,Sputnik,Público,150,1,,0
08JUN2021:00:00:00,41 a 50,M,AstraZeneca,Privado,1,1,,0
08JUN2021:00:00:00,41 a 50,M,AstraZeneca,Público,1370,4,,0
08JUN2021:00:00:00,41 a 50,M,AstraZeneca,Público nacional,4,0,,0
08JUN2021:00:00:00,41 a 50,M,Sputnik,Público,96,0,,0
08JUN2021:00:00:00,41 a 50,M,Sputnik,Público nacional,1,0,,0
08JUN2021:00:00:00,51 a 60,F,AstraZeneca,Privado,3,1,,0
08JUN2021:00:00:00,51 a 60,F,AstraZeneca,Público,8025,6,,0
08JUN2021:00:00:00,51 a 60,F,Sinopharm,Privado,0,2,,0
08JUN2021:00:00:00,51 a 60,F,Sputnik,Público,1902,1,,0
08JUN2021:00:00:00,51 a 60,M,AstraZeneca,Privado,3,0,,0
08JUN2021:00:00:00,51 a 60,M,AstraZeneca,Público,6622,6,,0
08JUN2021:00:00:00,51 a 60,M,AstraZeneca,Público nacional,1,0,,0
08JUN2021:00:00:00,51 a 60,M,Sinopharm,Privado,1,0,,0
08JUN2021:00:00:00,51 a 60,M,Sinopharm,Público,0,2,,0
08JUN2021:00:00:00,51 a 60,M,Sputnik,Público,1451,0,,0
08JUN2021:00:00:00,61 a 70,F,AstraZeneca,Privado,0,5,,0
08JUN2021:00:00:00,61 a 70,F,AstraZeneca,Público,118,39,,0
08JUN2021:00:00:00,61 a 70,F,Sinopharm,Privado,0,6,,0
08JUN2021:00:00:00,61 a 70,F,Sinopharm,Público,0,3,,0
08JUN2021:00:00:00,61 a 70,F,Sputnik,Público,27,1,,0
08JUN2021:00:00:00,61 a 70,M,AstraZeneca,Privado,0,3,,0
08JUN2021:00:00:00,61 a 70,M,AstraZeneca,Público,93,28,,0
08JUN2021:00:00:00,61 a 70,M,Sinopharm,Privado,0,3,,0
08JUN2021:00:00:00,61 a 70,M,Sinopharm,Público,0,4,,0
08JUN2021:00:00:00,61 a 70,M,Sputnik,Público,17,1,,0
08JUN2021:00:00:00,71 a 80,F,AstraZeneca,Privado,1,2,,0
08JUN2021:00:00:00,71 a 80,F,AstraZeneca,Público,52,186,,0
08JUN2021:00:00:00,71 a 80,F,Sinopharm,Privado,0,5,,0
08JUN2021:00:00:00,71 a 80,F,Sinopharm,Público,1,72,,0
08JUN2021:00:00:00,71 a 80,F,Sputnik,Público,13,0,,0
08JUN2021:00:00:00,71 a 80,M,AstraZeneca,Privado,0,1,,0
08JUN2021:00:00:00,71 a 80,M,AstraZeneca,Público,32,99,,0
08JUN2021:00:00:00,71 a 80,M,Sinopharm,Público,0,56,,0
08JUN2021:00:00:00,71 a 80,M,Sputnik,Público,5,0,,0
08JUN2021:00:00:00,81 a 90,F,AstraZeneca,Privado,0,18,,0
08JUN2021:00:00:00,81 a 90,F,AstraZeneca,Público,29,663,,0
08JUN2021:00:00:00,81 a 90,F,Sinopharm,Privado,0,3,,0
08JUN2021:00:00:00,81 a 90,F,Sinopharm,Público,2,9,,0
08JUN2021:00:00:00,81 a 90,F,Sputnik,Público,1,0,,0
08JUN2021:00:00:00,81 a 90,M,AstraZeneca,Privado,0,10,,0
08JUN2021:00:00:00,81 a 90,M,AstraZeneca,Público,9,303,,0
08JUN2021:00:00:00,81 a 90,M,Sinopharm,Público,0,1,,0
08JUN2021:00:00:00,91 o mas,F,AstraZeneca,Privado,0,27,,0
08JUN2021:00:00:00,91 o mas,F,AstraZeneca,Público,6,227,,0
08JUN2021:00:00:00,91 o mas,F,Sinopharm,Privado,1,1,,0
08JUN2021:00:00:00,91 o mas,F,Sinopharm,Público,0,6,,0
08JUN2021:00:00:00,91 o mas,M,AstraZeneca,Privado,0,5,,0
08JUN2021:00:00:00,91 o mas,M,AstraZeneca,Público,3,49,,0
09JUN2021:00:00:00,30 o menos,F,AstraZeneca,Público,202,0,,0
09JUN2021:00:00:00,30 o menos,F,Sputnik,Público,135,0,,0
09JUN2021:00:00:00,30 o menos,M,AstraZeneca,Privado,0,1,,0
09JUN2021:00:00:00,30 o menos,M,AstraZeneca,Público,231,0,,0
09JUN2021:00:00:00,30 o menos,M,Sputnik,Público,107,0,,0
09JUN2021:00:00:00,31 a 40,F,AstraZeneca,Público,511,3,,0
09JUN2021:00:00:00,31 a 40,F,Sputnik,Público,162,0,,0
09JUN2021:00:00:00,31 a 40,M,AstraZeneca,Público,501,0,,0
09JUN2021:00:00:00,31 a 40,M,Sputnik,Público,150,0,,0
09JUN2021:00:00:00,41 a 50,F,AstraZeneca,Público,389,1,,0
09JUN2021:00:00:00,41 a 50,F,Sputnik,Público,168,0,,0
09JUN2021:00:00:00,41 a 50,F,Sputnik,Público nacional,1,0,,0
09JUN2021:00:00:00,41 a 50,M,AstraZeneca,Público,537,2,,0
09JUN2021:00:00:00,41 a 50,M,Sputnik,Público,169,1,,0
09JUN2021:00:00:00,51 a 60,F,AstraZeneca,Privado,1,0,,0
09JUN2021:00:00:00,51 a 60,F,AstraZeneca,Público,4482,2,,0
09JUN2021:00:00:00,51 a 60,F,AstraZeneca,Público nacional,5,0,,0
09JUN2021:00:00:00,51 a 60,F,Sinopharm,Público,0,2,,0
09JUN2021:00:00:00,51 a 60,F,Sputnik,Privado,1,0,,0
09JUN2021:00:00:00,51 a 60,F,Sputnik,Público,6617,0,,0
09JUN2021:00:00:00,51 a 60,M,AstraZeneca,Público,4476,2,,0
28MAY2021:00:00:00,31 a 40,M,Sinopharm,Privado,0,1,,0
28MAY2021:00:00:00,31 a 40,M,Sinopharm,Público,0,80,,0
28MAY2021:00:00:00,31 a 40,M,Sputnik,Público,67,0,,0
28MAY2021:00:00:00,41 a 50,F,AstraZeneca,Privado,4,14,,0
28MAY2021:00:00:00,41 a 50,F,AstraZeneca,Público,4,13,,0
28MAY2021:00:00:00,41 a 50,F,Sinopharm,Público,1,70,,0
28MAY2021:00:00:00,41 a 50,F,Sputnik,Privado,0,3,,0
28MAY2021:00:00:00,41 a 50,F,Sputnik,Público,158,4,,0
28MAY2021:00:00:00,41 a 50,F,Sputnik,Público nacional,2,0,,0
28MAY2021:00:00:00,41 a 50,M,AstraZeneca,Privado,2,3,,0
28MAY2021:00:00:00,41 a 50,M,AstraZeneca,Público,5,4,,0
28MAY2021:00:00:00,41 a 50,M,Sinopharm,Público,0,30,,0
28MAY2021:00:00:00,41 a 50,M,Sputnik,Público,244,5,,0
28MAY2021:00:00:00,51 a 60,F,AstraZeneca,Privado,3,3,,0
28MAY2021:00:00:00,51 a 60,F,AstraZeneca,Público,9,3,,0
28MAY2021:00:00:00,51 a 60,F,Sinopharm,Público,0,28,,0
28MAY2021:00:00:00,51 a 60,F,Sputnik,Privado,4,3,,0
28MAY2021:00:00:00,51 a 60,F,Sputnik,Público,6712,6,,0
28MAY2021:00:00:00,51 a 60,F,Sputnik,Público nacional,5,0,,0
28MAY2021:00:00:00,51 a 60,M,AstraZeneca,Privado,7,8,,0
28MAY2021:00:00:00,51 a 60,M,AstraZeneca,Público,10,5,,0
28MAY2021:00:00:00,51 a 60,M,Sinopharm,Público,1,14,,0
28MAY2021:00:00:00,51 a 60,M,Sputnik,Privado,6,0,,0
28MAY2021:00:00:00,51 a 60,M,Sputnik,Público,5732,4,,0
28MAY2021:00:00:00,51 a 60,M,Sputnik,Público nacional,7,1,,0
28MAY2021:00:00:00,61 a 70,F,AstraZeneca,Privado,1,52,,0
28MAY2021:00:00:00,61 a 70,F,AstraZeneca,Público,7,31,,0
28MAY2021:00:00:00,61 a 70,F,Sinopharm,Privado,0,6,,0
28MAY2021:00:00:00,61 a 70,F,Sinopharm,Público,0,14,,0
28MAY2021:00:00:00,61 a 70,F,Sputnik,Privado,10,2,,0
28MAY2021:00:00:00,61 a 70,F,Sputnik,Público,115,6,,0
28MAY2021:00:00:00,61 a 70,M,AstraZeneca,Privado,0,58,,0
28MAY2021:00:00:00,61 a 70,M,AstraZeneca,Público,5,23,,0
28MAY2021:00:00:00,61 a 70,M,Sinopharm,Privado,0,2,,0
28MAY2021:00:00:00,61 a 70,M,Sinopharm,Público,0,8,,0
28MAY2021:00:00:00,61 a 70,M,Sputnik,Privado,15,1,,0
28MAY2021:00:00:00,61 a 70,M,Sputnik,Público,118,1,,0
28MAY2021:00:00:00,71 a 80,F,AstraZeneca,Privado,0,203,,0
28MAY2021:00:00:00,71 a 80,F,AstraZeneca,Público,14,523,,0
28MAY2021:00:00:00,71 a 80,F,Sinopharm,Privado,0,11,,0
28MAY2021:00:00:00,71 a 80,F,Sinopharm,Público,0,35,,0
28MAY2021:00:00:00,71 a 80,F,Sputnik,Privado,0,4,,0
28MAY2021:00:00:00,71 a 80,F,Sputnik,Público,30,1,,0
28MAY2021:00:00:00,71 a 80,M,AstraZeneca,Privado,0,123,,0
28MAY2021:00:00:00,71 a 80,M,AstraZeneca,Público,1,343,,0
28MAY2021:00:00:00,71 a 80,M,Sinopharm,Privado,0,12,,0
28MAY2021:00:00:00,71 a 80,M,Sinopharm,Público,0,26,,0
28MAY2021:00:00:00,71 a 80,M,Sputnik,Privado,1,1,,0
28MAY2021:00:00:00,71 a 80,M,Sputnik,Público,16,0,,0
28MAY2021:00:00:00,81 a 90,F,AstraZeneca,Privado,0,1657,,0
28MAY2021:00:00:00,81 a 90,F,AstraZeneca,Público,18,3680,,0
28MAY2021:00:00:00,81 a 90,F,Sinopharm,Privado,0,7,,0
28MAY2021:00:00:00,81 a 90,F,Sinopharm,Público,0,10,,0
28MAY2021:00:00:00,81 a 90,F,Sputnik,Privado,1,7,,0
28MAY2021:00:00:00,81 a 90,F,Sputnik,Público,9,1,,0
28MAY2021:00:00:00,81 a 90,M,AstraZeneca,Privado,0,843,,0
28MAY2021:00:00:00,81 a 90,M,AstraZeneca,Público,6,2164,,0
28MAY2021:00:00:00,81 a 90,M,Sinopharm,Privado,0,3,,0
28MAY2021:00:00:00,81 a 90,M,Sinopharm,Público,0,5,,0
28MAY2021:00:00:00,81 a 90,M,Sputnik,Privado,0,9,,0
28MAY2021:00:00:00,81 a 90,M,Sputnik,Público,5,0,,0
28MAY2021:00:00:00,91 o mas,F,AstraZeneca,Privado,0,292,,0
28MAY2021:00:00:00,91 o mas,F,AstraZeneca,Público,18,709,,0
28MAY2021:00:00:00,91 o mas,F,Sinopharm,Privado,0,4,,0
28MAY2021:00:00:00,91 o mas,F,Sinopharm,Público,0,4,,0
28MAY2021:00:00:00,91 o mas,F,Sputnik,Privado,0,1,,0
28MAY2021:00:00:00,91 o mas,M,AstraZeneca,Privado,0,128,,0
28MAY2021:00:00:00,91 o mas,M,AstraZeneca,Público,0,252,,0
28MAY2021:00:00:00,91 o mas,M,Sputnik,Privado,0,1,,0
28MAY2021:00:00:00,91 o mas,M,Sputnik,Público,1,0,,0
